Date,Train Number,Train Name,Passenger Count,Freight (Tons),Revenue (INR),Punctuality (%),Distance Covered (KM),Station Origin,Station Destination
8/23/2023,12641,Train-12641,483,126.1626334,666982.9527,94.93,1223,Station-110,Station-475
1/14/2023,29466,Train-29466,1774,1988.667354,93519.67454,70.07,1908,Station-331,Station-352
8/22/2020,30483,Train-30483,495,1796.70899,978301.9669,83.86,1156,Station-292,Station-391
8/12/2023,30122,Train-30122,1090,1772.683533,231246.7319,99.71,1246,Station-24,Station-268
9/25/2020,54723,Train-54723,1130,1234.114291,383777.8733,79.39,452,Station-269,Station-406
9/7/2022,75800,Train-75800,1130,514.5984906,664045.4566,82.3,103,Station-111,Station-27
4/27/2022,26207,Train-26207,1099,548.8615344,734105.1569,96.8,104,Station-447,Station-93
4/19/2024,23828,Train-23828,454,467.7815645,779254.0375,82.35,1244,Station-445,Station-157
10/23/2022,68401,Train-68401,1481,1697.754142,811304.3168,86.95,398,Station-481,Station-324
10/13/2022,69744,Train-69744,1725,627.5043419,656309.8274,93.71,330,Station-305,Station-10
4/26/2021,15330,Train-15330,1858,749.2961371,154245.4833,98.59,453,Station-27,Station-292
11/14/2020,15997,Train-15997,1301,557.2011529,119925.0681,76.67,472,Station-4,Station-173
10/27/2020,27592,Train-27592,540,640.1218116,335253.0688,70.31,964,Station-243,Station-160
8/24/2020,58919,Train-58919,91,1846.082084,886324.547,73.09,1676,Station-189,Station-462
6/2/2020,95584,Train-95584,106,1140.934487,119400.5971,89.13,212,Station-175,Station-152
8/28/2023,44167,Train-44167,443,1399.780602,822655.8786,87.38,889,Station-417,Station-391
1/14/2021,37886,Train-37886,1138,1803.307152,318376.6135,96.61,1843,Station-234,Station-496
12/28/2024,34191,Train-34191,94,1749.324811,263500.4526,99.04,116,Station-183,Station-310
12/26/2021,51889,Train-51889,856,224.8186193,340066.1664,73.29,1862,Station-310,Station-9
4/24/2024,68666,Train-68666,989,1589.637223,62202.12436,96.28,875,Station-444,Station-366
5/1/2020,79632,Train-79632,927,1534.660283,640680.5155,76.58,1068,Station-257,Station-151
12/24/2024,88189,Train-88189,132,1558.40577,750268.8141,83.08,281,Station-97,Station-120
8/10/2024,11797,Train-11797,1067,570.9533526,415768.8433,94.73,427,Station-50,Station-124
9/5/2022,99697,Train-99697,565,1084.537952,59233.45985,88.45,1409,Station-305,Station-88
1/10/2023,56888,Train-56888,1214,270.5152199,207027.727,71.67,1514,Station-479,Station-261
7/27/2020,61378,Train-61378,1979,698.1700913,617943.7339,96.26,1608,Station-221,Station-13
3/9/2024,96323,Train-96323,1441,602.8888098,672588.2918,86.1,816,Station-371,Station-489
11/13/2024,67187,Train-67187,1538,1739.918875,329167.3406,78.55,1949,Station-252,Station-224
5/8/2023,15047,Train-15047,250,611.2503629,775302.1067,83.35,1231,Station-406,Station-232
10/20/2024,88015,Train-88015,895,1930.053119,962555.0457,92.91,1530,Station-423,Station-466
8/16/2020,99966,Train-99966,1065,1757.530933,448428.8662,70.54,65,Station-456,Station-407
12/21/2020,22684,Train-22684,365,1437.734601,990783.4894,92.15,381,Station-427,Station-26
8/3/2024,68785,Train-68785,1185,34.68926468,864519.7318,72.99,1126,Station-206,Station-294
9/21/2020,27464,Train-27464,1253,209.7173589,404474.4726,85.33,1296,Station-370,Station-47
7/31/2024,20122,Train-20122,1165,1581.531107,81074.76104,89.61,1345,Station-378,Station-336
8/17/2024,82770,Train-82770,1335,164.2494683,155672.399,80.56,135,Station-449,Station-375
12/23/2022,49765,Train-49765,1760,375.9080211,620607.7308,91.81,1033,Station-305,Station-183
6/3/2021,82043,Train-82043,156,1349.108136,176002.0969,98.22,1068,Station-328,Station-332
10/19/2024,74047,Train-74047,1331,277.1347302,346402.2693,83.72,237,Station-69,Station-20
1/30/2021,55153,Train-55153,217,1584.903888,582970.9135,97.04,777,Station-350,Station-220
10/15/2024,61606,Train-61606,1939,1351.742879,567052.6614,84.45,1504,Station-136,Station-106
5/19/2021,20481,Train-20481,1682,1362.925883,548179.7749,71.36,877,Station-478,Station-67
7/5/2024,88428,Train-88428,520,1111.771565,850722.8103,80.53,287,Station-328,Station-493
5/12/2024,56518,Train-56518,761,119.399859,593854.7113,83.81,1989,Station-322,Station-209
6/22/2024,98378,Train-98378,1979,1610.925925,726086.8525,98.66,1477,Station-315,Station-54
4/8/2023,48709,Train-48709,1512,252.4628438,859813.3994,77.23,925,Station-190,Station-466
8/31/2023,92236,Train-92236,608,1865.855113,361546.2661,73.39,1209,Station-170,Station-441
8/10/2022,11518,Train-11518,513,911.8644861,624757.2898,97.11,1239,Station-219,Station-452
2/3/2020,66707,Train-66707,500,1736.414846,919203.6821,77.31,793,Station-211,Station-283
1/14/2021,19035,Train-19035,533,58.04913213,540339.7028,73.21,815,Station-446,Station-221
2/12/2023,60959,Train-60959,1112,1130.019571,434554.3061,95.52,1495,Station-428,Station-120
7/15/2022,71320,Train-71320,1428,1067.501314,460654.386,88.35,1982,Station-164,Station-194
12/9/2022,36461,Train-36461,688,115.395463,264633.1351,97.88,1695,Station-136,Station-84
8/31/2023,50939,Train-50939,848,907.9417068,466801.8157,84.94,801,Station-52,Station-350
12/19/2023,52952,Train-52952,417,1620.99978,282111.2087,76.65,842,Station-425,Station-240
6/29/2024,24954,Train-24954,748,245.981419,890317.3266,88.24,917,Station-5,Station-375
1/15/2021,35695,Train-35695,1811,1629.404218,248603.2276,87.38,1218,Station-481,Station-312
5/17/2024,23037,Train-23037,1335,1220.040842,166875.8151,96.72,789,Station-69,Station-459
3/14/2021,93472,Train-93472,779,153.39417,758186.0553,83.56,943,Station-215,Station-105
1/19/2020,52011,Train-52011,1218,1515.080933,119008.927,85.81,1328,Station-53,Station-66
5/14/2024,57111,Train-57111,197,1398.113314,701633.1576,93.63,57,Station-235,Station-420
1/2/2024,82479,Train-82479,592,1196.681829,968758.6902,92.37,61,Station-418,Station-229
4/4/2021,90214,Train-90214,1117,1688.962571,558349.0997,85.68,1796,Station-19,Station-209
9/29/2024,38855,Train-38855,400,315.8081,89985.35099,72.07,1233,Station-14,Station-62
4/17/2022,10124,Train-10124,1487,33.20888004,80772.70124,99.22,1533,Station-311,Station-276
2/23/2022,36874,Train-36874,1478,751.1915842,813515.1233,87.34,562,Station-484,Station-489
1/18/2020,52181,Train-52181,230,649.0147021,745914.4374,95.26,1804,Station-239,Station-125
10/9/2021,75256,Train-75256,1046,1149.685448,474048.1597,86.96,1177,Station-268,Station-452
6/18/2020,45376,Train-45376,1126,557.4042103,499145.1262,81.66,1435,Station-262,Station-445
8/2/2024,89142,Train-89142,557,617.3307919,745500.9635,92.51,105,Station-397,Station-202
10/26/2023,29775,Train-29775,1793,503.4820828,415071.7748,74.62,1821,Station-85,Station-28
3/16/2021,35717,Train-35717,1716,1889.660569,143201.4091,90.01,979,Station-366,Station-297
9/18/2020,69764,Train-69764,273,1690.568522,872146.452,77.47,1224,Station-362,Station-201
5/22/2024,32610,Train-32610,1512,6.15388049,683929.7735,71.24,547,Station-203,Station-39
5/12/2021,62981,Train-62981,648,539.106242,555753.8413,92.09,1377,Station-293,Station-72
7/4/2024,39472,Train-39472,478,1916.278777,687392.5387,74.44,1379,Station-81,Station-16
2/8/2022,33849,Train-33849,725,1475.281062,523611.0201,79.69,1253,Station-442,Station-348
10/31/2021,61054,Train-61054,922,1714.2245,646063.3574,79.39,1582,Station-428,Station-272
10/2/2020,88081,Train-88081,794,157.030998,640294.0643,97.96,1185,Station-319,Station-325
11/2/2024,39666,Train-39666,73,47.01195367,955571.7526,98.14,1970,Station-251,Station-144
3/18/2022,86622,Train-86622,1384,683.2168887,873433.9309,75.47,275,Station-250,Station-464
9/17/2022,47297,Train-47297,1625,1167.629484,582776.3629,78.76,1457,Station-191,Station-382
11/25/2022,94077,Train-94077,1279,1989.779726,947758.2251,91.65,471,Station-292,Station-431
3/13/2023,69333,Train-69333,1752,1583.474477,792445.8644,92.56,101,Station-268,Station-99
2/6/2021,38753,Train-38753,452,1401.651548,702135.4239,99.49,1492,Station-316,Station-110
7/28/2021,17799,Train-17799,599,495.8174187,487877.907,80.46,795,Station-8,Station-435
9/18/2022,73709,Train-73709,1570,867.6714133,151609.0716,75.31,1699,Station-238,Station-481
9/3/2023,59619,Train-59619,1389,848.5300966,361055.5407,92.26,1925,Station-68,Station-130
4/19/2022,40789,Train-40789,1731,1318.812035,241951.8993,86.62,577,Station-453,Station-337
11/11/2023,99636,Train-99636,799,903.4959835,485807.8973,87.46,1559,Station-56,Station-394
12/18/2023,97481,Train-97481,284,745.4641847,939149.4184,95.15,1732,Station-335,Station-257
3/31/2020,76761,Train-76761,1156,143.9338514,87822.4012,84.19,1887,Station-113,Station-282
11/16/2022,71604,Train-71604,1601,478.9425339,395865.4601,72.04,1589,Station-252,Station-203
11/17/2020,56642,Train-56642,1922,1807.448218,823169.4806,71.12,593,Station-400,Station-296
2/14/2022,54020,Train-54020,145,957.4683725,925189.1325,75.55,240,Station-200,Station-232
3/27/2024,76883,Train-76883,885,283.5802752,428626.2763,94.9,721,Station-177,Station-260
8/14/2023,24224,Train-24224,1821,200.7987191,173698.0057,87.77,882,Station-349,Station-8
9/22/2020,92943,Train-92943,643,1840.181191,256341.5514,87.04,486,Station-367,Station-370
4/14/2024,90247,Train-90247,1277,1182.308927,736382.9391,92.41,1068,Station-492,Station-322
3/14/2020,21301,Train-21301,590,607.5480584,948074.8721,97.46,60,Station-205,Station-252
8/16/2022,69932,Train-69932,119,1567.764101,687425.0825,86.72,1430,Station-209,Station-56
9/16/2023,62562,Train-62562,1882,1150.096034,757045.9367,77.09,973,Station-152,Station-254
3/31/2020,97408,Train-97408,191,1348.409565,697803.3361,97.66,87,Station-448,Station-270
8/27/2024,97965,Train-97965,84,1103.102942,669456.1554,80.77,382,Station-22,Station-341
12/6/2022,52737,Train-52737,352,234.7361346,171889.5679,76.52,519,Station-324,Station-460
7/16/2020,77861,Train-77861,641,711.2975832,198633.5496,96.03,390,Station-23,Station-341
8/16/2022,31568,Train-31568,1796,1386.060027,372513.8866,89.74,319,Station-459,Station-300
12/18/2020,58423,Train-58423,1160,1812.102202,341530.0151,95.29,131,Station-265,Station-49
10/14/2024,12113,Train-12113,986,1762.624708,680853.6791,92.88,453,Station-33,Station-399
10/1/2020,43731,Train-43731,738,291.9149828,670234.8463,78.42,418,Station-268,Station-290
7/1/2021,72171,Train-72171,1168,759.4225553,895707.8476,82.55,1525,Station-92,Station-8
5/16/2021,35732,Train-35732,734,1568.135345,772843.6074,85.02,1220,Station-427,Station-398
4/23/2023,75058,Train-75058,836,344.7147566,325993.0028,95.36,1402,Station-278,Station-350
9/19/2020,21112,Train-21112,1987,913.7112265,387965.5956,96.29,1449,Station-366,Station-360
11/6/2023,24107,Train-24107,61,413.5611203,522532.8407,95.08,1439,Station-493,Station-277
5/7/2024,23711,Train-23711,1952,261.564914,879799.1173,81.79,1932,Station-36,Station-262
4/10/2020,37459,Train-37459,1741,1498.455676,759270.3612,77.64,1703,Station-407,Station-280
10/25/2022,79179,Train-79179,947,741.2588225,188753.6288,86.1,1260,Station-141,Station-154
5/12/2022,17191,Train-17191,1789,812.5492739,66963.35772,77.16,1520,Station-402,Station-473
1/7/2021,15618,Train-15618,892,475.9384653,345632.5846,71.36,1203,Station-477,Station-89
12/18/2024,31111,Train-31111,1022,337.731185,818986.7525,87.6,1370,Station-29,Station-86
9/1/2020,33223,Train-33223,1852,964.4531079,281993.1762,87.01,723,Station-147,Station-359
10/7/2023,79791,Train-79791,496,1455.952212,787952.5437,88.16,857,Station-344,Station-15
10/2/2020,94797,Train-94797,1465,1267.290112,533008.6709,76.22,672,Station-212,Station-53
10/20/2020,74912,Train-74912,1334,1214.085116,967630.4204,75.56,1271,Station-3,Station-31
7/20/2024,67777,Train-67777,69,269.2986233,243745.8466,73.58,400,Station-126,Station-416
4/15/2024,59810,Train-59810,1992,1979.530282,889043.4795,91.52,1803,Station-287,Station-219
4/26/2021,77075,Train-77075,1854,857.3545159,862455.1069,71.89,447,Station-297,Station-358
12/1/2024,95243,Train-95243,1185,134.1756191,373522.3573,90.07,1375,Station-167,Station-53
9/28/2021,21283,Train-21283,693,1629.603956,640206.4844,84.3,133,Station-404,Station-493
5/5/2022,56195,Train-56195,95,630.9780148,149206.0711,70.24,1303,Station-161,Station-127
2/28/2021,32057,Train-32057,1321,936.1144538,75709.47268,83.35,1355,Station-11,Station-55
4/19/2022,30715,Train-30715,1604,92.02065331,51096.46429,72.74,374,Station-414,Station-229
2/23/2020,15266,Train-15266,811,1555.793798,688716.9463,96.78,230,Station-228,Station-87
11/7/2024,44694,Train-44694,218,959.0713755,665393.5433,87.17,349,Station-245,Station-305
7/4/2022,12771,Train-12771,310,199.2949488,115792.7793,77.2,314,Station-244,Station-379
1/11/2021,26681,Train-26681,1089,1516.872696,661411.2984,93.89,907,Station-19,Station-237
5/18/2021,42284,Train-42284,320,1305.958688,876870.36,99.03,1753,Station-455,Station-43
5/28/2022,57602,Train-57602,646,1047.928554,661486.4643,70.61,1148,Station-223,Station-477
11/14/2023,44495,Train-44495,133,1437.223827,278378.3155,80.92,1751,Station-331,Station-287
4/6/2020,54587,Train-54587,1224,1167.052336,758370.593,93.5,113,Station-499,Station-88
5/15/2023,77806,Train-77806,496,994.7839795,569397.6706,87.4,1652,Station-142,Station-115
5/4/2024,11542,Train-11542,1568,305.5260291,842349.3636,95.13,259,Station-447,Station-243
1/10/2021,36900,Train-36900,1150,1294.8587,489556.0484,95.98,488,Station-291,Station-388
12/15/2023,39104,Train-39104,223,16.29912855,294506.7181,76.47,848,Station-99,Station-361
10/28/2021,58592,Train-58592,592,614.3166107,578491.9811,82.21,116,Station-113,Station-354
11/20/2021,64804,Train-64804,1041,642.4315186,996070.3253,95.76,964,Station-185,Station-30
10/27/2024,69704,Train-69704,260,439.9147444,105515.4905,78.22,1568,Station-427,Station-157
7/5/2022,99101,Train-99101,294,534.856793,755555.2848,99.81,403,Station-24,Station-72
5/1/2021,42873,Train-42873,127,172.000278,196233.4983,75.07,835,Station-486,Station-201
11/4/2024,60810,Train-60810,1511,1799.332147,723681.0997,90.61,1575,Station-92,Station-269
3/27/2023,22060,Train-22060,1624,924.5526326,473680.3065,87.62,1984,Station-280,Station-27
12/26/2021,85231,Train-85231,192,764.2543022,697847.5512,76,793,Station-47,Station-413
2/18/2024,87853,Train-87853,1437,778.013286,431656.0383,99.13,1930,Station-196,Station-72
1/24/2024,86644,Train-86644,958,303.309643,898769.4149,81.57,1189,Station-177,Station-371
10/9/2024,69648,Train-69648,1677,787.2010491,604949.9869,79.09,675,Station-443,Station-196
10/28/2021,13779,Train-13779,865,361.268936,604071.2809,71.89,276,Station-39,Station-288
3/25/2020,52811,Train-52811,620,362.7973943,999063.3979,88.36,1904,Station-209,Station-47
12/31/2020,21557,Train-21557,1534,1892.183886,233883.0763,96.19,1835,Station-96,Station-103
3/9/2022,35927,Train-35927,881,1821.568367,689907.5762,70.71,1872,Station-165,Station-399
10/27/2020,65891,Train-65891,1996,1285.80045,263145.1207,77.37,865,Station-410,Station-444
8/26/2021,19061,Train-19061,811,615.571553,670601.9317,82.91,1333,Station-145,Station-158
6/3/2023,94692,Train-94692,1109,1667.728291,972329.9,96.96,1432,Station-173,Station-188
3/9/2021,30461,Train-30461,673,559.2448786,50826.49869,99.62,564,Station-37,Station-376
4/9/2024,65388,Train-65388,1734,1451.735605,990693.7599,81.52,1883,Station-104,Station-128
12/11/2024,50341,Train-50341,782,1988.575687,943269.6265,94.51,1889,Station-337,Station-397
6/28/2024,46857,Train-46857,773,1546.164695,134910.8397,70.89,169,Station-496,Station-8
7/13/2020,82035,Train-82035,51,1699.26763,849795.6018,87.02,689,Station-497,Station-71
1/4/2021,72084,Train-72084,1876,815.691519,706905.163,98.97,1947,Station-41,Station-46
11/2/2024,66930,Train-66930,1295,1127.040506,983700.4109,93.24,1116,Station-96,Station-405
3/13/2022,33791,Train-33791,1280,97.37618166,559896.2011,78.18,362,Station-79,Station-281
6/24/2020,57379,Train-57379,1937,1286.92789,178267.0812,82.93,1260,Station-28,Station-317
9/14/2020,21233,Train-21233,990,754.8328943,314337.8409,72.66,523,Station-370,Station-378
10/23/2020,84943,Train-84943,662,842.8664603,643685.2699,98.34,408,Station-363,Station-170
7/18/2020,23353,Train-23353,1000,71.32191959,453804.5054,70.91,906,Station-14,Station-52
4/21/2023,80217,Train-80217,320,1343.587057,942305.3322,93.61,52,Station-427,Station-112
12/29/2024,26036,Train-26036,437,607.4297061,850988.3069,72.12,771,Station-497,Station-64
7/13/2022,32107,Train-32107,825,381.4827633,141796.0537,74.31,896,Station-265,Station-295
3/22/2024,74791,Train-74791,1012,1151.727146,434219.6941,94.76,187,Station-125,Station-441
9/27/2021,61339,Train-61339,742,397.6838624,156532.0833,93.52,1459,Station-490,Station-397
8/10/2021,97898,Train-97898,1829,943.5871721,102444.2104,72.77,706,Station-412,Station-476
3/18/2021,47725,Train-47725,1401,1440.454553,998530.9076,96.78,1765,Station-335,Station-11
2/22/2024,48566,Train-48566,1336,404.0526478,575545.3681,83.98,485,Station-330,Station-334
3/9/2022,40289,Train-40289,986,797.5072342,376143.3499,89.4,1288,Station-250,Station-293
5/16/2021,99507,Train-99507,213,1229.854187,922482.7703,93.47,1877,Station-362,Station-467
3/28/2021,49822,Train-49822,959,1633.717626,107121.3184,93.2,61,Station-6,Station-31
8/7/2022,97451,Train-97451,935,1906.763849,461623.8309,94.54,1474,Station-430,Station-201
9/22/2021,86351,Train-86351,255,1688.923518,249600.7255,87.17,455,Station-305,Station-106
9/16/2021,19768,Train-19768,237,1853.294717,667725.9254,94.6,383,Station-383,Station-132
7/26/2021,31208,Train-31208,806,1020.259702,577507.6803,93.43,832,Station-362,Station-265
7/14/2022,19191,Train-19191,1792,663.9139507,973726.3629,81.97,499,Station-230,Station-159
3/28/2024,80799,Train-80799,1676,1098.353373,706641.0346,85.79,1975,Station-74,Station-424
6/7/2023,56908,Train-56908,1321,990.1754972,146663.6124,97.64,1137,Station-44,Station-485
6/9/2023,26916,Train-26916,617,450.0242265,924155.3056,97.29,1200,Station-262,Station-227
11/23/2022,27768,Train-27768,70,1220.147342,61967.74378,91.41,211,Station-218,Station-114
2/12/2024,22089,Train-22089,184,466.715027,63583.8664,83.35,1408,Station-152,Station-192
5/23/2023,59803,Train-59803,1319,862.9161775,395081.3852,85.97,1563,Station-126,Station-243
